action,y_true,y_pred,gender,loss,total_cost,confidence,step,ai_penalty_gender0,ai_penalty_gender1
AI,1,1,1,0.0,0.0,0.8252873263434279,10973,0.0,0.0
AI,0,0,1,0.0,0.0,0.9701412519172022,10974,0.0,0.0
AI,0,0,1,0.0,0.0,0.9715204010294114,10975,0.0,0.0
AI,1,1,1,0.0,0.0,0.9046636311691593,10976,0.0,0.0
AI,1,1,0,0.0,0.0,0.872068385327766,10977,0.0,0.0
AI,1,1,1,0.0,0.0,0.8628570373430022,10978,0.0,0.0
AI,1,1,0,0.0,0.0,0.9028003769836994,10979,0.0,0.0
AI,1,1,0,0.0,0.0,0.9038881038538615,10980,0.0,0.0
AI,1,1,1,0.0,0.0,0.8252873263434279,10981,0.0,0.0
AI,1,1,0,0.0,0.0,0.875179151867861,10982,0.0,0.0
AI,1,1,0,0.0,0.0,0.9045714333976452,10983,0.0,0.0
AI,1,1,0,0.0,0.0,0.8731801022095903,10984,0.0,0.0
AI,1,1,0,0.0,0.0,0.8716949540213543,10985,0.0,0.0
AI,1,1,0,0.0,0.0,0.8757824090364712,10986,0.0,0.0
AI,1,1,0,0.0,0.0,0.825378045558752,10987,0.0,0.0
AI,1,1,1,0.0,0.0,0.8714225456891397,10988,0.0,0.0
AI,1,1,0,0.0,0.0,0.8707863408342055,10989,0.0,0.0
AI,1,1,1,0.0,0.0,0.8721768740723489,10990,0.0,0.0
AI,0,0,1,0.0,0.0,0.9704834834432704,10991,0.0,0.0
AI,1,1,0,0.0,0.0,0.8251806653656993,10992,0.0,0.0
AI,1,1,0,0.0,0.0,0.8707016341916033,10993,0.0,0.0
AI,1,1,0,0.0,0.0,0.5470364606656986,10994,0.0,0.0
AI,0,0,1,0.0,0.0,0.970760501497363,10995,0.0,0.0
AI,1,1,0,0.0,0.0,0.8629418518917802,10996,0.0,0.0
AI,1,1,0,0.0,0.0,0.8707016341916033,10997,0.0,0.0
AI,1,1,1,0.0,0.0,0.8617067962580769,10998,0.0,0.0
AI,1,1,0,0.0,0.0,0.867246336038243,10999,0.0,0.0
AI,1,1,1,0.0,0.0,0.8742184918801904,11000,0.0,0.0
AI,1,1,0,0.0,0.0,0.8741145283073977,11001,0.0,0.0
AI,0,0,0,0.0,0.0,0.96718420561405,11002,0.0,0.0
AI,1,1,1,0.0,0.0,0.9032786140849767,11003,0.0,0.0
AI,1,1,1,0.0,0.0,0.861548318971705,11004,0.0,0.0
AI,0,0,0,0.0,0.0,0.9721276580139561,11005,0.0,0.0
AI,1,1,1,0.0,0.0,0.8706389147621245,11006,0.0,0.0
AI,0,0,0,0.0,0.0,0.9769407480201006,11007,0.0,0.0
AI,0,0,1,0.0,0.0,0.9712049645076056,11008,0.0,0.0
AI,1,1,1,0.0,0.0,0.9032702473478226,11009,0.0,0.0
AI,1,1,0,0.0,0.0,0.8740542942379304,11010,0.0,0.0
AI,1,1,1,0.0,0.0,0.870667582430856,11011,0.0,0.0
AI,1,1,1,0.0,0.0,0.870475983315972,11012,0.0,0.0
AI,1,1,1,0.0,0.0,0.8750189133410713,11013,0.0,0.0
AI,1,1,0,0.0,0.0,0.904579630989432,11014,0.0,0.0
AI,1,1,1,0.0,0.0,0.8706389147621245,11015,0.0,0.0
AI,1,1,1,0.0,0.0,0.8747933026194842,11016,0.0,0.0
AI,0,0,1,0.0,0.0,0.9891470631671394,11017,0.0,0.0
AI,0,0,1,0.0,0.0,0.9870953895027644,11018,0.0,0.0
AI,1,1,1,0.0,0.0,0.8824389305630802,11019,0.0,0.0
AI,1,1,1,0.0,0.0,0.8222157503102696,11020,0.0,0.0
AI,1,1,1,0.0,0.0,0.7336409657310863,11021,0.0,0.0
AI,1,1,1,0.0,0.0,0.8755837949292422,11022,0.0,0.0
AI,1,1,1,0.0,0.0,0.8949520371745416,11023,0.0,0.0
AI,1,1,1,0.0,0.0,0.8332237095561323,11024,0.0,0.0
AI,0,0,1,0.0,0.0,0.9720890622029289,11025,0.0,0.0
AI,1,1,1,0.0,0.0,0.8158079725916751,11026,0.0,0.0
AI,1,1,1,0.0,0.0,0.9127527803126485,11027,0.0,0.0
AI,0,0,0,0.0,0.0,0.9869294854007828,11028,0.0,0.0
AI,1,1,1,0.0,0.0,0.8585208488400731,11029,0.0,0.0
AI,0,0,0,0.0,0.0,0.9912772406107625,11030,0.0,0.0
AI,0,0,1,0.0,0.0,0.9864758154606136,11031,0.0,0.0
AI,1,1,0,0.0,0.0,0.5481594252226093,11032,0.0,0.0
AI,1,1,1,0.0,0.0,0.8235362254214751,11033,0.0,0.0
AI,0,0,0,0.0,0.0,0.9804955929434919,11034,0.0,0.0
AI,1,1,0,0.0,0.0,0.5579200895928957,11035,0.0,0.0
AI,0,0,1,0.0,0.0,0.9715807515816733,11036,0.0,0.0
AI,0,1,1,1.0,1.0,0.5576355669415195,11037,0.0,0.0
AI,1,1,0,0.0,0.0,0.5491898418791348,11038,0.0,0.0
AI,1,1,1,0.0,0.0,0.8280697129105625,11039,0.0,0.0
AI,1,1,1,0.0,0.0,0.7169437888594332,11040,0.0,0.0
AI,1,1,1,0.0,0.0,0.82335148928292,11041,0.0,0.0
AI,1,1,0,0.0,0.0,0.5588929532768802,11042,0.0,0.0
AI,1,1,0,0.0,0.0,0.8264938541254647,11043,0.0,0.0
AI,0,0,0,0.0,0.0,0.9888270984878315,11044,0.0,0.0
AI,1,1,1,0.0,0.0,0.5661895605745932,11045,0.0,0.0
AI,1,1,1,0.0,0.0,0.8255182067217174,11046,0.0,0.0
AI,1,1,0,0.0,0.0,0.8636012644027764,11047,0.0,0.0
AI,0,1,0,1.0,1.0,0.8614188427304491,11048,0.0,0.0
AI,0,0,0,0.0,0.0,0.9883665539713158,11049,0.0,0.0
AI,0,1,0,1.0,1.0,0.730628226839579,11050,0.0,0.0
AI,1,1,0,0.0,0.0,0.5514057619513035,11051,0.0,0.0
AI,0,1,0,1.0,1.0,0.8919088311804517,11052,0.0,0.0
AI,0,0,0,0.0,0.0,0.9859502015172729,11053,0.0,0.0
AI,0,1,0,1.0,1.0,0.7459424062947737,11054,0.0,0.0
AI,0,0,0,0.0,0.0,0.9892931995832187,11055,0.0,0.0
AI,1,1,0,0.0,0.0,0.8088248070609696,11056,0.0,0.0
AI,0,0,0,0.0,0.0,0.9890247570718529,11057,0.0,0.0
AI,0,0,1,0.0,0.0,0.9764281634277895,11058,0.0,0.0
AI,0,0,1,0.0,0.0,0.9777770985450229,11059,0.0,0.0
AI,0,0,0,0.0,0.0,0.986461898595323,11060,0.0,0.0
AI,1,1,0,0.0,0.0,0.577514475505897,11061,0.0,0.0
AI,1,1,0,0.0,0.0,0.7622504160237747,11062,0.0,0.0
AI,1,1,1,0.0,0.0,0.8203076192413684,11063,0.0,0.0
AI,1,1,1,0.0,0.0,0.9064804457453602,11064,0.0,0.0
AI,0,1,1,1.0,1.0,0.5587408612376972,11065,0.0,0.0
AI,1,1,1,0.0,0.0,0.8980852637996861,11066,0.0,0.0
AI,1,1,1,0.0,0.0,0.8993132741346462,11067,0.0,0.0
AI,1,1,0,0.0,0.0,0.8395511705572583,11068,0.0,0.0
AI,1,1,0,0.0,0.0,0.8241811608099153,11069,0.0,0.0
AI,0,0,0,0.0,0.0,0.9888049679491662,11070,0.0,0.0
AI,0,1,0,1.0,1.0,0.6098275261235926,11071,0.0,0.0
AI,1,1,0,0.0,0.0,0.6148256925892592,11072,0.0,0.0
AI,0,1,0,1.0,1.0,0.6131639381516323,11073,0.0,0.0
AI,1,1,0,0.0,0.0,0.6083173252343473,11074,0.0,0.0
AI,1,1,1,0.0,0.0,0.8526608116569019,11075,0.0,0.0
AI,1,1,1,0.0,0.0,0.9101296051420382,11076,0.0,0.0
AI,1,1,1,0.0,0.0,0.9095478917753418,11077,0.0,0.0
AI,1,1,1,0.0,0.0,0.9137473945099768,11078,0.0,0.0
AI,1,1,1,0.0,0.0,0.6070020648378273,11079,0.0,0.0
AI,1,1,1,0.0,0.0,0.8974919702676711,11080,0.0,0.0
AI,1,1,0,0.0,0.0,0.8222083793194976,11081,0.0,0.0
AI,0,0,1,0.0,0.0,0.98935997404882,11082,0.0,0.0
AI,1,1,1,0.0,0.0,0.627959775643699,11083,0.0,0.0
AI,1,1,1,0.0,0.0,0.6683307285374547,11084,0.0,0.0
AI,1,1,0,0.0,0.0,0.8658017608922698,11085,0.0,0.0
AI,1,1,1,0.0,0.0,0.8529909812637957,11086,0.0,0.0
AI,1,1,0,0.0,0.0,0.9037132873048674,11087,0.0,0.0
AI,1,1,0,0.0,0.0,0.8772201130882422,11088,0.0,0.0
AI,1,1,0,0.0,0.0,0.6234100839625347,11089,0.0,0.0
AI,1,1,0,0.0,0.0,0.7637587133299075,11090,0.0,0.0
AI,0,1,0,1.0,1.0,0.8018418999734713,11091,0.0,0.0
AI,0,1,0,1.0,1.0,0.8877036135554945,11092,0.0,0.0
AI,1,1,0,0.0,0.0,0.8843914373500853,11093,0.0,0.0
AI,1,1,0,0.0,0.0,0.8883217149479732,11094,0.0,0.0
AI,1,1,0,0.0,0.0,0.8870276949646005,11095,0.0,0.0
AI,1,1,0,0.0,0.0,0.937437804721986,11096,0.0,0.0
AI,1,0,0,1.0,1.0,0.674771123750583,11097,0.0,0.0
AI,1,1,0,0.0,0.0,0.691930042820502,11098,0.0,0.0
AI,1,1,0,0.0,0.0,0.8915661011140209,11099,0.0,0.0
AI,0,0,0,0.0,0.0,0.9717062186490223,11100,0.0,0.0
AI,1,1,0,0.0,0.0,0.619602427351449,11101,0.0,0.0
AI,1,1,0,0.0,0.0,0.7759112273640725,11102,0.0,0.0
AI,0,1,0,1.0,1.0,0.7568894100047601,11103,0.0,0.0
AI,0,0,0,0.0,0.0,0.9924066223391778,11104,0.0,0.0
AI,1,1,0,0.0,0.0,0.5981428769641765,11105,0.0,0.0
AI,0,1,0,1.0,1.0,0.7385237245317674,11106,0.0,0.0
AI,1,1,0,0.0,0.0,0.6330417460376767,11107,0.0,0.0
AI,0,1,0,1.0,1.0,0.8231301743264924,11108,0.0,0.0
AI,1,1,0,0.0,0.0,0.8352077679978389,11109,0.0,0.0
AI,1,1,0,0.0,0.0,0.9025506640620051,11110,0.0,0.0
AI,1,1,0,0.0,0.0,0.8479311301352077,11111,0.0,0.0
AI,1,1,0,0.0,0.0,0.9175698780766824,11112,0.0,0.0
AI,0,1,0,1.0,1.0,0.8824389305630802,11113,0.0,0.0
AI,1,1,1,0.0,0.0,0.8872583285677624,11114,0.0,0.0
AI,1,1,0,0.0,0.0,0.8221463071683868,11115,0.0,0.0
AI,1,1,1,0.0,0.0,0.8221354964344514,11116,0.0,0.0
AI,1,1,1,0.0,0.0,0.904538050695656,11117,0.0,0.0
AI,1,1,1,0.0,0.0,0.8714978731325047,11118,0.0,0.0
AI,1,1,0,0.0,0.0,0.8806987893306072,11119,0.0,0.0
AI,1,1,0,0.0,0.0,0.893229315354646,11120,0.0,0.0
AI,1,1,0,0.0,0.0,0.818547878004464,11121,0.0,0.0
AI,0,1,1,1.0,1.0,0.8930811001201129,11122,0.0,0.0
AI,0,1,1,1.0,1.0,0.88712449555038,11123,0.0,0.0
AI,0,1,0,1.0,1.0,0.5647177915599011,11124,0.0,0.0
AI,1,1,1,0.0,0.0,0.7467484263476268,11125,0.0,0.0
AI,0,1,1,1.0,1.0,0.8873447362285534,11126,0.0,0.0
AI,1,1,0,0.0,0.0,0.7275954647171468,11127,0.0,0.0
AI,1,1,1,0.0,0.0,0.8296268273804726,11128,0.0,0.0
AI,0,1,1,1.0,1.0,0.7881702564784644,11129,0.0,0.0
AI,1,1,1,0.0,0.0,0.9042492481362416,11130,0.0,0.0
AI,0,1,0,1.0,1.0,0.6416186138579871,11131,0.0,0.0
AI,0,0,1,0.0,0.0,0.97814867079147,11132,0.0,0.0
AI,1,1,1,0.0,0.0,0.887294485176122,11133,0.0,0.0
AI,0,0,1,0.0,0.0,0.9927494044792888,11134,0.0,0.0
AI,1,0,1,1.0,1.0,0.7233567067400438,11135,0.0,0.0
AI,1,1,1,0.0,0.0,0.6096060797445686,11136,0.0,0.0
AI,0,0,1,0.0,0.0,0.9919219664498943,11137,0.0,0.0
AI,1,1,1,0.0,0.0,0.8248923123713467,11138,0.0,0.0
AI,1,1,0,0.0,0.0,0.9026374573582231,11139,0.0,0.0
AI,1,1,0,0.0,0.0,0.8979030679146442,11140,0.0,0.0
AI,1,1,1,0.0,0.0,0.8221354964344514,11141,0.0,0.0
AI,1,1,1,0.0,0.0,0.90206756856848,11142,0.0,0.0
AI,1,1,1,0.0,0.0,0.8705660490180336,11143,0.0,0.0
AI,1,1,1,0.0,0.0,0.9012247534597206,11144,0.0,0.0
AI,0,1,1,1.0,1.0,0.8376683418071845,11145,0.0,0.0
AI,1,1,1,0.0,0.0,0.8308490370568036,11146,0.0,0.0
AI,0,0,1,0.0,0.0,0.9768297435849062,11147,0.0,0.0
AI,0,0,1,0.0,0.0,0.9872283269788241,11148,0.0,0.0
AI,1,1,1,0.0,0.0,0.7813920304947436,11149,0.0,0.0
AI,1,1,0,0.0,0.0,0.8933984782238966,11150,0.0,0.0
AI,0,0,1,0.0,0.0,0.9729416585183746,11151,0.0,0.0
AI,1,1,0,0.0,0.0,0.8321675106286875,11152,0.0,0.0
AI,1,1,0,0.0,0.0,0.7848533337270823,11153,0.0,0.0
AI,1,1,1,0.0,0.0,0.7326899592284005,11154,0.0,0.0
AI,1,1,0,0.0,0.0,0.6147254771124632,11155,0.0,0.0
AI,0,0,0,0.0,0.0,0.9788988714320433,11156,0.0,0.0
AI,1,1,1,0.0,0.0,0.8711030188718926,11157,0.0,0.0
AI,0,1,1,1.0,1.0,0.8220538841994733,11158,0.0,0.0
AI,0,0,1,0.0,0.0,0.9840633719894335,11159,0.0,0.0
AI,1,1,1,0.0,0.0,0.5543871368175711,11160,0.0,0.0
AI,1,1,1,0.0,0.0,0.8597081866776864,11161,0.0,0.0
AI,0,0,0,0.0,0.0,0.9786944767329763,11162,0.0,0.0
AI,1,1,1,0.0,0.0,0.5580483315302562,11163,0.0,0.0
AI,1,1,0,0.0,0.0,0.8242663210872034,11164,0.0,0.0
AI,0,0,1,0.0,0.0,0.9743776600756567,11165,0.0,0.0
AI,1,1,1,0.0,0.0,0.7366923809994965,11166,0.0,0.0
AI,1,1,0,0.0,0.0,0.8714912737994833,11167,0.0,0.0
AI,0,0,1,0.0,0.0,0.9916342625208404,11168,0.0,0.0
AI,1,1,0,0.0,0.0,0.5092793328460324,11169,0.0,0.0
AI,1,1,1,0.0,0.0,0.8695423592634622,11170,0.0,0.0
AI,0,0,0,0.0,0.0,0.9914263991538189,11171,0.0,0.0
AI,0,0,0,0.0,0.0,0.9909332668037106,11172,0.0,0.0
AI,0,0,1,0.0,0.0,0.9867153839299089,11173,0.0,0.0
AI,0,1,0,1.0,1.0,0.870670116787843,11174,0.0,0.0
AI,0,1,1,1.0,1.0,0.5519330167229503,11175,0.0,0.0
AI,0,0,1,0.0,0.0,0.6909453231554754,11176,0.0,0.0
AI,0,1,1,1.0,1.0,0.8209720262365667,11177,0.0,0.0
AI,1,1,0,0.0,0.0,0.8208268474056201,11178,0.0,0.0
AI,0,1,1,1.0,1.0,0.8327701952469726,11179,0.0,0.0
AI,0,1,1,1.0,1.0,0.6098956409316673,11180,0.0,0.0
AI,1,1,0,0.0,0.0,0.8608619869724183,11181,0.0,0.0
AI,0,0,1,0.0,0.0,0.9871309984946389,11182,0.0,0.0
AI,1,1,0,0.0,0.0,0.8707016341916033,11183,0.0,0.0
AI,0,1,1,1.0,1.0,0.5510180549542685,11184,0.0,0.0
AI,1,1,0,0.0,0.0,0.8636641373681293,11185,0.0,0.0
AI,0,0,0,0.0,0.0,0.9884241737807995,11186,0.0,0.0
AI,1,1,0,0.0,0.0,0.8299179614065941,11187,0.0,0.0
AI,0,1,1,1.0,1.0,0.6086875229455607,11188,0.0,0.0
AI,0,0,0,0.0,0.0,0.9887204657639797,11189,0.0,0.0
AI,1,1,0,0.0,0.0,0.5868680287781366,11190,0.0,0.0
AI,1,1,1,0.0,0.0,0.5474434057837427,11191,0.0,0.0
AI,1,1,1,0.0,0.0,0.5454756146780488,11192,0.0,0.0
AI,1,1,1,0.0,0.0,0.914905034354167,11193,0.0,0.0
AI,1,1,1,0.0,0.0,0.5977659742590882,11194,0.0,0.0
AI,1,1,0,0.0,0.0,0.8690613668753219,11195,0.0,0.0
AI,1,1,0,0.0,0.0,0.8863101764128949,11196,0.0,0.0
AI,1,1,0,0.0,0.0,0.879409318750187,11197,0.0,0.0
AI,0,0,0,0.0,0.0,0.524343736634626,11198,0.0,0.0
AI,1,1,0,0.0,0.0,0.8703430284443849,11199,0.0,0.0
AI,1,1,0,0.0,0.0,0.8272391453084644,11200,0.0,0.0
AI,0,0,0,0.0,0.0,0.9782317121893631,11201,0.0,0.0
AI,1,1,0,0.0,0.0,0.6704794629547102,11202,0.0,0.0
AI,1,1,1,0.0,0.0,0.5589380466398832,11203,0.0,0.0
AI,1,1,0,0.0,0.0,0.8221354964344514,11204,0.0,0.0
AI,1,1,1,0.0,0.0,0.8820735111931212,11205,0.0,0.0
AI,1,1,1,0.0,0.0,0.7317947315779907,11206,0.0,0.0
AI,1,1,1,0.0,0.0,0.8163293498171699,11207,0.0,0.0
AI,1,1,1,0.0,0.0,0.7490894528544596,11208,0.0,0.0
AI,0,1,1,1.0,1.0,0.6594239805266827,11209,0.0,0.0
AI,1,1,1,0.0,0.0,0.7910048209988841,11210,0.0,0.0
AI,0,1,1,1.0,1.0,0.8251989985399163,11211,0.0,0.0
AI,1,1,1,0.0,0.0,0.7366326081029809,11212,0.0,0.0
AI,0,0,1,0.0,0.0,0.9929679329207513,11213,0.0,0.0
AI,0,1,1,1.0,1.0,0.8230367338456877,11214,0.0,0.0
AI,1,1,1,0.0,0.0,0.8986855484668265,11215,0.0,0.0
AI,1,0,0,1.0,1.0,0.5016418054601364,11216,0.0,0.0
AI,0,0,0,0.0,0.0,0.9940961832474232,11217,0.0,0.0
AI,1,0,0,1.0,1.0,0.5102671793758862,11218,0.0,0.0
AI,1,1,0,0.0,0.0,0.5917123726849647,11219,0.0,0.0
AI,0,1,0,1.0,1.0,0.7898365410027545,11220,0.0,0.0
AI,1,1,0,0.0,0.0,0.5558859416631277,11221,0.0,0.0
AI,1,1,0,0.0,0.0,0.9047623496946307,11222,0.0,0.0
AI,1,1,0,0.0,0.0,0.9034682845933819,11223,0.0,0.0
AI,1,1,1,0.0,0.0,0.8902742361222653,11224,0.0,0.0
AI,1,1,0,0.0,0.0,0.8571309889383757,11225,0.0,0.0
AI,1,1,0,0.0,0.0,0.7744747946842592,11226,0.0,0.0
AI,0,0,0,0.0,0.0,0.973564809423565,11227,0.0,0.0
AI,1,0,0,1.0,1.0,0.5127779774225429,11228,0.0,0.0
AI,1,1,0,0.0,0.0,0.9059429548033796,11229,0.0,0.0
AI,0,1,0,1.0,1.0,0.8182520245139505,11230,0.0,0.0
AI,1,1,0,0.0,0.0,0.8855473766321869,11231,0.0,0.0
AI,1,1,0,0.0,0.0,0.8854792671776226,11232,0.0,0.0
AI,1,1,1,0.0,0.0,0.8957318846665402,11233,0.0,0.0
AI,1,1,1,0.0,0.0,0.9011692513308279,11234,0.0,0.0
AI,1,1,0,0.0,0.0,0.8617886845935339,11235,0.0,0.0
AI,0,1,0,1.0,1.0,0.5784809933114865,11236,0.0,0.0
AI,1,1,0,0.0,0.0,0.8668666022007014,11237,0.0,0.0
AI,0,0,0,0.0,0.0,0.9891643657045329,11238,0.0,0.0
AI,1,1,1,0.0,0.0,0.8235362254214751,11239,0.0,0.0
AI,1,1,1,0.0,0.0,0.8251885177754105,11240,0.0,0.0
AI,0,0,1,0.0,0.0,0.9723191205264585,11241,0.0,0.0
AI,0,0,0,0.0,0.0,0.972533031814028,11242,0.0,0.0
AI,1,1,0,0.0,0.0,0.5490092952269972,11243,0.0,0.0
AI,1,1,1,0.0,0.0,0.8707016341916033,11244,0.0,0.0
AI,0,0,1,0.0,0.0,0.9706348606399834,11245,0.0,0.0
AI,1,1,1,0.0,0.0,0.8235362254214751,11246,0.0,0.0
AI,1,1,0,0.0,0.0,0.8235362254214751,11247,0.0,0.0
AI,1,1,0,0.0,0.0,0.7243122191183492,11248,0.0,0.0
AI,0,0,0,0.0,0.0,0.9778047090143448,11249,0.0,0.0
AI,1,1,0,0.0,0.0,0.8757824090364712,11250,0.0,0.0
AI,0,0,1,0.0,0.0,0.9791102595805975,11251,0.0,0.0
AI,0,0,0,0.0,0.0,0.9866359414646941,11252,0.0,0.0
AI,0,0,1,0.0,0.0,0.9885397425517974,11253,0.0,0.0
AI,1,1,1,0.0,0.0,0.8706389147621245,11254,0.0,0.0
AI,0,0,1,0.0,0.0,0.969170383906791,11255,0.0,0.0
AI,1,1,0,0.0,0.0,0.8235362254214751,11256,0.0,0.0
AI,1,1,0,0.0,0.0,0.8623754011080902,11257,0.0,0.0
AI,1,1,1,0.0,0.0,0.7244319647287735,11258,0.0,0.0
AI,0,1,0,1.0,1.0,0.8251107861958469,11259,0.0,0.0
AI,0,0,1,0.0,0.0,0.9884404766614007,11260,0.0,0.0
AI,0,1,1,1.0,1.0,0.87095942849905,11261,0.0,0.0
AI,1,1,1,0.0,0.0,0.8618527739534338,11262,0.0,0.0
AI,0,1,0,1.0,1.0,0.8524161067881535,11263,0.0,0.0
AI,0,0,1,0.0,0.0,0.9780659230955587,11264,0.0,0.0
AI,0,0,1,0.0,0.0,0.9778047090143448,11265,0.0,0.0
AI,0,1,1,1.0,1.0,0.6026816184040947,11266,0.0,0.0
AI,1,1,1,0.0,0.0,0.6066544466202115,11267,0.0,0.0
AI,1,1,1,0.0,0.0,0.730715268540965,11268,0.0,0.0
AI,0,0,1,0.0,0.0,0.9784235406457068,11269,0.0,0.0
AI,1,1,0,0.0,0.0,0.8629418518917802,11270,0.0,0.0
AI,1,1,1,0.0,0.0,0.8235362254214751,11271,0.0,0.0
AI,1,1,1,0.0,0.0,0.8264180807329445,11272,0.0,0.0
AI,0,0,0,0.0,0.0,0.9707692168655065,11273,0.0,0.0
AI,1,1,1,0.0,0.0,0.8749437813585846,11274,0.0,0.0
AI,0,0,1,0.0,0.0,0.9885397425517974,11275,0.0,0.0
AI,1,1,1,0.0,0.0,0.5474491505444509,11276,0.0,0.0
AI,0,0,0,0.0,0.0,0.7741116447563198,11277,0.0,0.0
AI,0,0,0,0.0,0.0,0.6118495284086619,11278,0.0,0.0
AI,1,1,0,0.0,0.0,0.8253092138654422,11279,0.0,0.0
AI,1,1,0,0.0,0.0,0.8253092138654422,11280,0.0,0.0
AI,0,0,0,0.0,0.0,0.7018635515474682,11281,0.0,0.0
AI,0,0,0,0.0,0.0,0.6654031590505989,11282,0.0,0.0
AI,0,1,0,1.0,1.0,0.654185484747555,11283,0.0,0.0
AI,1,1,0,0.0,0.0,0.8270318545364079,11284,0.0,0.0
AI,0,1,0,1.0,1.0,0.8265878843126329,11285,0.0,0.0
AI,1,0,0,1.0,1.0,0.6455984673107213,11286,0.0,0.0
AI,0,1,0,1.0,1.0,0.8734797808432593,11287,0.0,0.0
AI,1,0,0,1.0,1.0,0.6666889590705986,11288,0.0,0.0
AI,0,0,0,0.0,0.0,0.9813733387716163,11289,0.0,0.0
AI,0,1,0,1.0,1.0,0.6066790842908742,11290,0.0,0.0
AI,0,0,1,0.0,0.0,0.9885289516662482,11291,0.0,0.0
AI,0,1,0,1.0,1.0,0.9055960351815491,11292,0.0,0.0
AI,1,1,0,0.0,0.0,0.8832863230814578,11293,0.0,0.0
AI,1,1,0,0.0,0.0,0.8863309808621826,11294,0.0,0.0
AI,1,1,1,0.0,0.0,0.7637587133299075,11295,0.0,0.0
AI,0,0,0,0.0,0.0,0.9780436161113282,11296,0.0,0.0
AI,0,0,1,0.0,0.0,0.9824049389860058,11297,0.0,0.0
AI,0,1,0,1.0,1.0,0.8683276804248449,11298,0.0,0.0
AI,0,1,1,1.0,1.0,0.8668068681747183,11299,0.0,0.0
AI,0,0,1,0.0,0.0,0.9884806137825339,11300,0.0,0.0
AI,0,1,0,1.0,1.0,0.5556199100322532,11301,0.0,0.0
AI,1,1,0,0.0,0.0,0.8555460012660163,11302,0.0,0.0
AI,0,1,1,1.0,1.0,0.8695949625772625,11303,0.0,0.0
AI,0,1,0,1.0,1.0,0.5480320114743367,11304,0.0,0.0
AI,1,1,0,0.0,0.0,0.8948104361218443,11305,0.0,0.0
AI,1,1,0,0.0,0.0,0.8663649526546646,11306,0.0,0.0
AI,0,0,0,0.0,0.0,0.9884446944279135,11307,0.0,0.0
AI,0,1,0,1.0,1.0,0.6036397460353076,11308,0.0,0.0
AI,0,1,0,1.0,1.0,0.8242864617118189,11309,0.0,0.0
AI,1,1,0,0.0,0.0,0.8721692989151476,11310,0.0,0.0
AI,1,1,0,0.0,0.0,0.5547771756600193,11311,0.0,0.0
AI,0,1,1,1.0,1.0,0.6079510336142148,11312,0.0,0.0
AI,1,1,0,0.0,0.0,0.5491201922054183,11313,0.0,0.0
AI,1,1,0,0.0,0.0,0.8708372676047764,11314,0.0,0.0
AI,0,0,0,0.0,0.0,0.9774573953663835,11315,0.0,0.0
AI,1,1,0,0.0,0.0,0.5549992288756286,11316,0.0,0.0
AI,1,1,1,0.0,0.0,0.5374164456250325,11317,0.0,0.0
AI,0,1,0,1.0,1.0,0.5537145676222963,11318,0.0,0.0
AI,0,0,1,0.0,0.0,0.9774146286718582,11319,0.0,0.0
AI,1,1,1,0.0,0.0,0.5530044603200296,11320,0.0,0.0
AI,1,1,0,0.0,0.0,0.5556199100322532,11321,0.0,0.0
AI,1,1,1,0.0,0.0,0.8555531000666982,11322,0.0,0.0
AI,0,1,0,1.0,1.0,0.8235362254214751,11323,0.0,0.0
AI,1,1,1,0.0,0.0,0.8258996296852986,11324,0.0,0.0
AI,1,1,1,0.0,0.0,0.8266040143063942,11325,0.0,0.0
AI,1,1,1,0.0,0.0,0.9112179386993311,11326,0.0,0.0
AI,1,1,0,0.0,0.0,0.560872112487417,11327,0.0,0.0
AI,1,1,0,0.0,0.0,0.8947617065323479,11328,0.0,0.0
AI,0,1,0,1.0,1.0,0.5559035445669768,11329,0.0,0.0
AI,1,1,0,0.0,0.0,0.8316039797107162,11330,0.0,0.0
AI,0,1,1,1.0,1.0,0.8886648445184052,11331,0.0,0.0
AI,0,1,0,1.0,1.0,0.9094189805248922,11332,0.0,0.0
AI,0,0,1,0.0,0.0,0.9786635934917775,11333,0.0,0.0
AI,1,1,0,0.0,0.0,0.9095478917753418,11334,0.0,0.0
AI,0,1,0,1.0,1.0,0.8228799875600424,11335,0.0,0.0
AI,1,1,0,0.0,0.0,0.5650617749110476,11336,0.0,0.0
AI,1,1,0,0.0,0.0,0.7302217481233065,11337,0.0,0.0
AI,1,1,1,0.0,0.0,0.9161331248526251,11338,0.0,0.0
AI,1,1,1,0.0,0.0,0.8272593243826352,11339,0.0,0.0
AI,1,1,1,0.0,0.0,0.887265844215211,11340,0.0,0.0
AI,1,1,1,0.0,0.0,0.8863531982606091,11341,0.0,0.0
AI,0,1,1,1.0,1.0,0.8883217149479732,11342,0.0,0.0
AI,1,1,1,0.0,0.0,0.8727169677222827,11343,0.0,0.0
AI,1,1,1,0.0,0.0,0.8881709371502969,11344,0.0,0.0
AI,1,1,1,0.0,0.0,0.8229645547697231,11345,0.0,0.0
AI,0,0,0,0.0,0.0,0.9780744347969977,11346,0.0,0.0
AI,1,1,1,0.0,0.0,0.8635338745803163,11347,0.0,0.0
AI,1,1,1,0.0,0.0,0.8933830235114073,11348,0.0,0.0
AI,1,1,1,0.0,0.0,0.6544199347146299,11349,0.0,0.0
AI,1,1,1,0.0,0.0,0.888181032663202,11350,0.0,0.0
